Model Size Low,Model Size Median,Model Size High,Reported Parameters Low,Reported Parameters Median,Reported Parameters High,Best Fit Formula Parameters Low,Best Fit Formula Parameters Median,Best Fit Formula Parameters High,Standard Formula Parameters Low,Standard Formula Parameters Median,Standard Formula Parameters High,Training Compute (FLOP)
10.208286590196298,17.96523657813905,31.50898926409891,9.685426755481755,17.277675649947263,30.76384865360709,10.803142669572768,18.158859979601587,30.74074681818022,13.386522879216514,22.135222913162348,36.773768209448136,1.4125375446230387e+24
10.123633818657373,17.91215161904902,31.58826046056227,9.597032670999573,17.221751813180795,30.84510206405573,10.714789528092052,18.106567086746253,30.818807766434677,13.298773721886526,22.111927072573806,36.905640982712434,1.584893192461435e+24
10.039208150634533,17.861174827812857,31.660727546074256,9.513336193011583,17.16533541261738,30.927004926518162,10.630144980529211,18.05012669510741,30.89762991352643,13.210388772955225,22.089599988267445,37.040949271681406,1.7782794100392865e+24
9.950402637512745,17.81517698197863,31.773354719953495,9.426735910198447,17.1129105700365,31.014240296512394,10.548338451662893,18.000117162080617,30.96724229141515,13.125624984293804,22.05652908404793,37.180280687179284,1.9952623149692908e+24
9.866759728601366,17.765632221027488,31.851657321449277,9.344828786768305,17.050160496133074,31.099093075527176,10.458717557710278,17.953640444547112,31.053191113308316,13.037503874222143,22.028013514183336,37.336867898783275,2.2387211385688048e+24
9.78267537930793,17.71497158664107,31.958688873879925,9.258517016127533,16.995388658637708,31.17755070335515,10.369972344266245,17.90359513615641,31.147811699329132,12.949925652307718,22.0027470442647,37.47274604588004,2.511886431510106e+24
9.696711486602258,17.663058667558822,32.0461528180759,9.173455193155919,16.94396872236088,31.25521463057165,10.288304359670633,17.851630722026528,31.221857553008817,12.86357684109096,21.974787214068552,37.62302600627054,2.818382931265049e+24
9.61046467361143,17.61417681902432,32.14325178418457,9.094245225313465,16.879592243470626,31.33471291231679,10.208547157030372,17.800602826438777,31.306975222353692,12.77895372280644,21.9523010582744,37.77369286351887,3.162277660169052e+24
9.527939404108592,17.55969678621122,32.23378811877718,9.010645145015792,16.82269608272979,31.408879586282367,10.129576835417765,17.753112058914173,31.404528038558993,12.701794223278776,21.925040219642476,37.92865235404472,3.548133892336515e+24
9.44714876000273,17.510142150014623,32.33140500930534,8.930517086039579,16.767092704411667,31.484984087944124,10.046441734475708,17.70144799624059,31.4987976279765,12.62132596261724,21.890617740867803,38.08147391636472,3.9810717055358323e+24
9.362481246624865,17.457665819379493,32.404464569118375,8.85136490015658,16.710918653435872,31.574260920683486,9.967693962737682,17.65124186849499,31.57084121454105,12.547487050694414,21.858153537261103,38.23641934342708,4.466835921510603e+24
9.277443177938856,17.414066619214267,32.48558391231946,8.772818855661091,16.659710109788698,31.667795876506393,9.888103455270581,17.599765157341057,31.651846967901268,12.467844191739276,21.832849531953286,38.38550085324416,5.011872336273822e+24
9.197277986207647,17.37074984510587,32.584132634346304,8.695177557126941,16.60531790098289,31.772158648757575,9.813191929172127,17.552387650635993,31.74647767275814,12.38488249627017,21.808268380835997,38.53325898176315,5.623413251904733e+24
9.114641746275321,17.32110222402345,32.66796530378378,8.618223416224655,16.54244483155786,31.85972900870486,9.736553864799339,17.50317986012915,31.835196431449617,12.308668417929425,21.779376064113126,38.68490486023836,6.309573444803336e+24
9.03551463588002,17.275621048556893,32.747191328332114,8.541950351187115,16.48710386564293,31.92754556936636,9.657489572459646,17.45609591666141,31.922011822302892,12.230475621947583,21.749822132517515,38.83108166591368,7.079457843842966e+24
8.957767367836393,17.226994369410903,32.84604275733354,8.46761142100285,16.42512592822336,31.994536724577745,9.583745693919541,17.408926739603828,32.003374039571206,12.15303074089458,21.72144111887974,38.98780559626174,7.943282347244608e+24
8.881824258483002,17.178246226410266,32.92833277056732,8.394576009657525,16.370285797783158,32.07589160823908,9.510970564671684,17.360650920298774,32.08563341518105,12.074247232930514,21.697843791547946,39.14124162909233,8.912509381339482e+24
8.8094626144941,17.13041158529427,33.010862471576765,8.31696146497,16.312847997532643,32.157274253483,9.437176154254225,17.315178413412085,32.16716607864409,11.995824683589458,21.66971043323559,39.29118156517189,1.000000000000229e+25
8.73285545164123,17.079218660471554,33.11369452337395,8.23925559734751,16.255632324386873,32.25290975914559,9.364216166550543,17.268022719091412,32.245486600390684,11.920867338694832,21.634875968889755,39.44022988849803,1.1220184543022222e+25
8.656871396864606,17.02999704193043,33.21174596386328,8.161466649087298,16.203533355891004,32.35382987245192,9.294500056946944,17.22119950302371,32.334658533627476,11.8417439479712,21.60863931918945,39.573195944571005,1.2589254117944596e+25
8.581075778089419,16.978770941776624,33.297514726859134,8.086739800720176,16.15267086066623,32.448383336484675,9.221647503406116,17.174134712865367,32.430778669992094,11.770821360552414,21.579369787748064,39.714944275112444,1.4125375446230847e+25
8.505854046227672,16.92778916813699,33.39489214048366,8.012658259674657,16.10617040224852,32.54693317361191,9.147170565713909,17.130445850039326,32.52189130882387,11.696453924145816,21.55297735347235,39.86805370761701,1.5848931924614868e+25
8.431539943719196,16.87601638383037,33.491253614523345,7.941970811960374,16.051268555190106,32.61510153693001,9.072951599667316,17.089328876980776,32.62212486739797,11.621800198375718,21.518276711199306,40.00059199920079,1.7782794100393446e+25
8.357875139175379,16.82405088219707,33.590855639564836,7.868204133932317,16.001034840740928,32.67361610242476,8.995463411314974,17.04662372185947,32.715900006956616,11.547122520615382,21.48781328812532,40.134544241086886,1.9952623149693564e+25
8.285559117177643,16.776729303478046,33.68211270605491,7.796162630186517,15.951970325223506,32.76585353163671,8.921605935789916,16.9984479956138,32.80139548218558,11.471079544239329,21.463243083278563,40.26963148694595,2.238721138568878e+25
8.214563960601938,16.725166798287837,33.79069429771343,7.72673223574942,15.899555518134438,32.84553678460447,8.84781666827522,16.95145046769811,32.88770014722679,11.398162382696718,21.440368604894868,40.43705314234429,2.5118864315101885e+25
8.144202524914368,16.673352021202277,33.88168455841998,7.657971498538442,15.845759904512121,32.923097218055226,8.773814388160822,16.90328932251113,32.97863433335106,11.328424533694726,21.421437386977345,40.62062983099194,2.8183829312651406e+25
8.074443767928361,16.62369994620916,33.974643629970316,7.589067319077303,15.795494484912425,33.02759242159223,8.700598489702058,16.857674886526226,33.07350517181018,11.256463945546207,21.393695831610835,40.796219100118634,3.162277660169155e+25
8.00508091155001,16.570940718058345,34.07607701150745,7.519759129136408,15.743586546781557,33.106399828332094,8.628338256654649,16.810457252653045,33.163283342827484,11.186220237509874,21.3624484832728,40.969870328671824,3.548133892336631e+25
7.936127252559554,16.519455461250384,34.17660774081885,7.449225586930487,15.692887333988473,33.18910334545401,8.559967152697153,16.763536120153553,33.259141019558854,11.115222125873505,21.329598914567647,41.12901127994821,3.981071705535962e+25
7.870047770613651,16.46731451580267,34.26774748006472,7.379768722798553,15.639405599097852,33.26723554726765,8.493555851366544,16.72085284969313,33.35527578070209,11.044037702318535,21.303843260156246,41.281340105223045,4.466835921510749e+25
7.80071053276993,16.4180466932364,34.3622214573204,7.309527002964159,15.586799460888226,33.3421591003808,8.427276026464568,16.676346621778308,33.45086448721505,10.973253580298964,21.275984630466453,41.43329531162206,5.011872336273986e+25
7.7310826288265355,16.37166572402768,34.459855653097804,7.245736791510287,15.536272940075776,33.42809247470349,8.361415893116348,16.630110123419563,33.54944986209273,10.903046543006486,21.249147838342783,41.587710321944854,5.623413251904916e+25
7.663136289475349,16.325171148158347,34.54832575347429,7.178625126276533,15.486622936115463,33.51445838255097,8.294447615483321,16.583139577901008,33.64170585110207,10.83408223241379,21.222409082951295,41.739005976870914,6.309573444803543e+25
7.597035878873719,16.280127354965146,34.6342578878747,7.111134067431883,15.435790408520552,33.601830898633665,8.227940756469224,16.53835415105345,33.73905367532102,10.764445689155494,21.200814273207797,41.90117741179048,7.079457843843198e+25
7.5306064724940684,16.233243460343296,34.71968840738586,7.044920436776539,15.387725758135016,33.6894312520608,8.161718974953434,16.49474597360887,33.83931125091291,10.696543628510682,21.176693035720845,42.06564013318046,7.943282347244869e+25
7.466356613504926,16.184374319109338,34.80641772238854,6.9805529038550755,15.338917460132823,33.77684457256699,8.099201520359395,16.45118068104299,33.929242714814876,10.628379971940927,21.154144926752082,42.227707467381414,8.912509381339773e+25
7.400109104101826,16.13753479856949,34.903960297772294,6.9197073115348235,15.287881295702611,33.858026454403976,8.031272212474878,16.406458790147067,34.0202132336667,10.558052183386451,21.12854580792319,42.38661735664441,1.0000000000002617e+26
7.33383691258232,16.093402047600613,34.99625922391831,6.858286851399303,15.234999448720973,33.93034253044166,7.966806172340993,16.362793460333336,34.10951892707077,10.490402234797292,21.103261286344278,42.566091195653314,1.122018454302259e+26
7.270607587585228,16.044990356205986,35.089814081074536,6.796139365684966,15.187209245939524,34.016075417505604,7.90193991390552,16.319568972244106,34.20679095858789,10.424197555765314,21.077285770211162,42.74014292184285,1.2589254117945009e+26
7.209104179332996,15.999842874072993,35.19474977564335,6.733730737680992,15.14266970930434,34.095300192508454,7.838411235257943,16.275810207197623,34.29293808294463,10.358953676595414,21.05786501271667,42.89983649242152,1.412537544623131e+26
7.1490101200361496,15.956205727377796,35.28279114308561,6.671764807214502,15.089629291081945,34.18325102723429,7.7751351400838615,16.23216532698612,34.38991626416629,10.293656775134007,21.030284199329287,43.060127077866746,1.5848931924615386e+26
7.089582924760277,15.906810854617268,35.37317208023425,6.61084095226778,15.03753932027795,34.27850273996195,7.712854768926698,16.19040604040606,34.475118521603534,10.230724916267315,21.002135521764778,43.22101691146436,1.7782794100394027e+26
7.029973565607567,15.861650452878296,35.46367209908282,6.550614317450903,14.986196496774504,34.35043779138276,7.651739823152673,16.150548041292296,34.56419136436794,10.168230860475001,20.975118556425826,43.386664594496075,1.9952623149694213e+26
6.969509954054377,15.81781240257635,35.58196742275068,6.4930728967600455,14.938472033420581,34.44492965193518,7.590360141844407,16.112636287712384,34.67616711963208,10.105008674931566,20.950760641233742,43.562710481835985,2.2387211385689513e+26
6.909649215562867,15.77553529207992,35.67510190916436,6.43603703222594,14.890385173023601,34.539681473228164,7.529833164733446,16.068351343064734,34.77876230741898,10.043280248531408,20.927383367602108,43.75295289989142,2.5118864315102705e+26
6.852281337298242,15.732290674379826,35.7865353115076,6.3764913221129715,14.837690047661328,34.63133468672163,7.468943522191507,16.028968971172517,34.87362852281944,9.981061214534176,20.908056764605057,43.92959858146195,2.818382931265233e+26
6.792937449640769,15.68755761591829,35.8980310137939,6.317168988168852,14.790806379340252,34.69388682042231,7.409038323003535,15.983304048425165,34.96725031421992,9.9182093189332,20.88581402457082,44.1156965325683,3.1622776601692586e+26
6.735382787982603,15.641772072447992,36.00834508961153,6.258398560689685,14.74105781012723,34.79082622120211,7.350252491823948,15.937007036892982,35.062528269088,9.85273904614909,20.85606511770034,44.30833548923317,3.548133892336747e+26
6.6783414850660225,15.599228931982395,36.10817037921709,6.20017490487722,14.694217884169676,34.890653668286525,7.292671081362142,15.898199556721007,35.15736158554412,9.790706356130766,20.834428139639353,44.48568835291572,3.9810717055360925e+26
6.62167955933735,15.556856010704056,36.207749390312856,6.142492933707224,14.64414697966317,34.99076772404139,7.234417354229406,15.85664020144905,35.25320154169595,9.722866189033997,20.81162686893969,44.65961684567393,4.4668359215108955e+26
6.565270882755346,15.507032511868518,36.30665148786373,6.085558206995013,14.589687184242695,35.09699413905397,7.176706236397679,15.814383385616363,35.364836074559754,9.660312527052367,20.778195794124677,44.83557403629002,5.01187233627415e+26
6.5096220648350664,15.460506977119778,36.40582373828984,6.029546801512102,14.543208026668456,35.190391142793914,7.119483260557623,15.771650949703135,35.47279798737459,9.595279609471174,20.75557890373799,45.02239936402603,5.623413251905101e+26
6.45454094019788,15.417934184264617,36.50526687951888,5.974366368324063,14.494744689575754,35.284853492974975,7.0627165526169104,15.730155038778811,35.57286926518721,9.533121364270729,20.73117183779322,45.20911548904723,6.30957344480375e+26
6.399552936613551,15.373147932234682,36.6092523644472,5.919549182025953,14.44290000389968,35.37812472733152,7.005201084789308,15.688169615462202,35.67329014056134,9.472014638602776,20.70246957530067,45.373126459375314,7.07945784384343e+26
6.342770575490589,15.329204508346837,36.71604506764839,5.865382772299304,14.392858486781469,35.47265706025445,6.947591815472493,15.648495083854627,35.764683037785375,9.411574540388672,20.672023903881446,45.54831949694838,7.943282347245129e+26
6.286494762044994,15.288409799617803,36.83006592446511,5.811545401397161,14.34260557504276,35.569213016594766,6.890462997334248,15.606476596770424,35.84325369836981,9.351589550106855,20.643101758405138,45.737732891249486,8.912509381340065e+26
6.233348322507488,15.243260864782965,36.93264644624159,5.758202206238134,14.293130730253917,35.66441418572791,6.83788728216878,15.565511459186794,35.93164965844224,9.289287866623477,20.618541374450523,45.92608067299607,1.0000000000002945e+27
6.181176828400552,15.198520759139594,37.04216743330165,5.7055226286939815,14.25044927994383,35.757938036458,6.785955867620933,15.527942229833378,36.03872950010935,9.226875285745407,20.593544553873002,46.102167852553684,1.1220184543022957e+27
6.128662022227358,15.155407543842239,37.1510530707597,5.652997493414332,14.207755127712229,35.853499552570085,6.732054776404792,15.48500284966556,36.14612873818008,9.169029990042096,20.5701798898559,46.27893032168338,1.2589254117945422e+27
6.07497376811427,15.114350097393011,37.258720420090725,5.601340535560748,14.160452922043223,35.94965880611164,6.676349086198667,15.441338437890064,36.253848326134715,9.112047681444794,20.54545623378249,46.45637067068437,1.412537544623177e+27
6.020190873418931,15.069513163244157,37.366700311931496,5.550320190138178,14.118507023846487,36.046076098940425,6.624028335781992,15.396206692659383,36.358953682247794,9.053194870858917,20.519373553116374,46.65143798731329,1.5848931924615906e+27
5.969363780946261,15.022605089181083,37.46591309689558,5.501178017750955,14.076703670679878,36.14090907393729,6.571293951490799,15.351216112805727,36.45863198529889,8.992275666749782,20.493601392503425,46.836732823802535,1.778279410039461e+27
5.919024833827317,14.978548714610229,37.57420457720738,5.450604823477111,14.033112757870382,36.23523316307739,6.518429991045401,15.307397056900529,36.55858384821552,8.932926071844479,20.46817363222729,47.03371741086415,1.9952623149694867e+27
5.866890132854054,14.936156112646461,37.669351758967984,5.400219940678479,13.985878794742563,36.330756335595076,6.46612626262564,15.261971633231148,36.658210543633636,8.875549995070823,20.43992195472982,47.22683922337127,2.2387211385690245e+27
5.815214633889333,14.893159042834302,37.76399687478164,5.35114467747274,13.942034587001192,36.431458985878336,6.411269737111142,15.221132726262217,36.75593128810845,8.818436687354765,20.413214409845168,47.41240440961439,2.5118864315103525e+27
5.7640981422101865,14.847266664863206,37.85753007680744,5.303229858631059,13.895142243379738,36.52479197256152,6.357551398575805,15.182000318088765,36.8562474807117,8.761842640108087,20.39055066991139,47.611656105818184,2.8183829312653255e+27
5.714156204081863,14.804008272366893,37.95688420433295,5.253431245490425,13.846323862817087,36.61769673340471,6.307528462728536,15.144581267272606,36.956810997718215,8.706161729155513,20.367579974806265,47.80343854485378,3.1622776601693623e+27
5.666869216580453,14.76242809677008,38.05977858349045,5.203683555333,13.797677052277168,36.71903371804104,6.258174263705496,15.106463980966428,37.056668915097106,8.65043647965616,20.34030961487084,47.993736787287574,3.548133892336863e+27
5.619976068862781,14.720964761233837,38.16295210439537,5.155656428016108,13.749201208593792,36.81517731562658,6.206786447774672,15.069114953221915,37.15679668123769,8.594855703264612,20.310932884280156,48.17000062373772,3.981071705536223e+27
5.570632792454109,14.680653339955306,38.2664055248655,5.108634561401189,13.701036816260292,36.910580784784216,6.157192567085803,15.028235165893516,37.26259088126274,8.539632067284062,20.281224864982867,48.354248094572576,4.466835921511042e+27
5.520965094119324,14.640458685498437,38.36679793146043,5.062085627728923,13.657173689552877,37.01369497315785,6.107701108645353,14.983904027034315,37.36995748125264,8.48320013234844,20.253276148766545,48.548894330877715,5.011872336274314e+27
5.472219013398948,14.597290687392068,38.46211510035558,5.018771030106837,13.613451840453315,37.111522916778824,6.057447036391586,14.938975170525111,37.47600173132504,8.424718195907033,20.227175828053092,48.733660127796455,5.623413251905285e+27
5.425285713229163,14.557178651423108,38.57248239847003,4.9758272687285805,13.566985441024343,37.206173639436145,6.010846237795023,14.896156084546536,37.57558540980164,8.372498102145077,20.20561878207726,48.911238756018406,6.309573444803956e+27
5.378754943941027,14.516137714574995,38.68447414229428,4.93329169273361,13.523207999452833,37.29910382849899,5.963855731416123,14.858274338682952,37.68962846302337,8.31598056780481,20.18295347859258,49.10759461597301,7.079457843843661e+27
5.33262325316079,14.4709633446708,38.792120014095694,4.890150117881699,13.475898764821167,37.39226624061465,5.9151456988986775,14.822550267277775,37.79160232551711,8.265356230986635,20.158744317877208,49.29464950803019,7.943282347245388e+27
5.286887218124598,14.42996885628105,38.89281333660275,4.843574218858741,13.427358760515064,37.48566145637673,5.869165720532857,14.780865091971503,37.89304720897993,8.215115348838186,20.13635828658225,49.4792815708178,8.912509381340357e+27
